	Contig_name	Sample	Contig_length	ARG	Gene	Gene2	Fam	identity	coverage	start	end	Country	Technology	kraken2023	kaiju_nr_euk	kaiju_refseq	Diamond_nr	Class	Tax	Diamond_nr_genes	Integron	Platon_ID	Length	Coverage	X._ORFs	RDS	Circular	Inc_Type.s.	X._Replication	X._Mobilization	X._OriT	X._Conjugation	X._AMRs	X._rRNAs	X._Plasmid_Hits	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	Surface
1551	DD2_ita_i_NODE_61112_length_1985_cov_12.877720	DD2_ita_i	1985	tet(G)_1_AF133139	tet(G)	tet(G)	Tetracycline	94.388	100	38	1213	Italy	illumina	Alphaproteobacteria 	Bacteria	Alphaproteobacteria	"k_Bacteria;p_Pseudomonadota"	"k_Bacteria;p_Pseudomonadota"	p	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1552	DD2_ita_i_NODE_61772_length_1970_cov_14.898172	DD2_ita_i	1970	lnu(A)_1_M14039	lnu(A)	lnu(A)	Lincosamide	98.765	100	1405	1890	Italy	illumina	Agrilactobacillus yilanensis 	Aerococcus sp. YH-aer221	Bacilli	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales"	o	Genes: 4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1553	DD2_ita_i_NODE_63437_length_1931_cov_6.844350	DD2_ita_i	1931	floR_2_AF118107	floR	floR	Amphenicol	98.188	99.917.695.473.251	336	1549	Italy	illumina	Pseudomonadota 	Pasteurellaceae	Pasteurellaceae	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 3	-	DD2_ita_i_NODE_63437_length_1931_cov_6.844350	1931	NA	2	26.9	no	0	0	0	0	0	1	0	1	-	-	-	-	-	dirty drain
1554	DD2_ita_i_NODE_64524_length_1907_cov_79.876890	DD2_ita_i	1907	sul1_5_EU780013	sul1	sul1	Folate pathway antagonist	99.885	100	616	1482	Italy	illumina	Bacteria 	Pseudomonas putida	root	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 3	-	DD2_ita_i_NODE_64524_length_1907_cov_79.876890	1907	NA	4	21.1	no	0	0	0	0	0	2	0	1	-	-	-	-	-	dirty drain
1555	DD2_ita_i_NODE_655_length_34531_cov_34.894390	DD2_ita_i	34531	mph(N)_1_KF648874	mph(N)	mph(N)	Macrolide	95.82	100	1564	2472	Italy	illumina	Anaerotalea alkaliphila 	Bacillota	Streptococcus pyogenes	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	p	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1556	DD2_ita_i_NODE_655_length_34531_cov_34.894390	DD2_ita_i	34531	tet(T)_1_L42544	tet(T)	tet(T)	Tetracycline	91.569	100.051.124.744.376	15281	17236	Italy	illumina	Anaerotalea alkaliphila 	Bacillota	Streptococcus pyogenes	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	p	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1557	DD2_ita_i_NODE_72888_length_1745_cov_3.344379	DD2_ita_i	1745	erm(X)_4_NC_005206	erm(X)	erm(X)	Macrolide, Lincosamide, Streptogramin B	99.766	100	519	1373	Italy	illumina	Rothia endophytica 	Corynebacterium stationis	Actinomycetes	"k_Bacteria;n_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;n_unclassified Mycobacteriaceae;s_Mycobacteriaceae bacterium"	"k_Bacteria;n_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;n_unclassified Mycobacteriaceae;s_Mycobacteriaceae bacterium"	s	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1558	DD2_ita_i_NODE_74733_length_1714_cov_112.421941	DD2_ita_i	1714	aph(3'')-Ib_2_AF024602	aph(3'')-Ib	aph(3'')-Ib	Aminoglycoside	100	998.756.218.905.473	879	1681	Italy	illumina	Bacteria 	Gammaproteobacteria	Pseudomonadota	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 2	-	DD2_ita_i_NODE_74733_length_1714_cov_112.421941	1714	NA	2	26.4	no	0	0	0	0	0	2	0	1	-	-	-	-	-	dirty drain
1559	DD2_ita_i_NODE_74733_length_1714_cov_112.421941	DD2_ita_i	1714	aph(6)-Id_1_M28829	aph(6)-Id	aph(6)-Id	Aminoglycoside	100	100	43	879	Italy	illumina	Bacteria 	Gammaproteobacteria	Pseudomonadota	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 2	-	DD2_ita_i_NODE_74733_length_1714_cov_112.421941	1714	NA	2	26.4	no	0	0	0	0	0	2	0	1	-	-	-	-	-	dirty drain
1560	DD2_ita_i_NODE_83975_length_1577_cov_3.318660	DD2_ita_i	1577	dfrA1_8_X00926	dfrA1	dfrA1	Folate pathway antagonist	100	100	137	610	Italy	illumina	Gammaproteobacteria 	Bacteria	Enterobacterales	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;n_unclassified Enterobacteriaceae;s_Salmonella enterica"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;n_unclassified Enterobacteriaceae;s_Salmonella enterica"	s	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1561	DD2_ita_i_NODE_85739_length_1552_cov_65.109552	DD2_ita_i	1552	cmx_1_U85507	cmx	cmx	Amphenicol	99.915	100	279	1454	Italy	illumina	Actinomycetes 	Bacteria	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1562	DD2_ita_i_NODE_86925_length_1537_cov_2.861673	DD2_ita_i	1537	lnu(D)_1_EF452177	lnu(D)	lnu(D)	Lincosamide	85.859	100	383	877	Italy	illumina	Sporotomaculum syntrophicum 	Firmicutes bacterium ADurb.Bin182	Clostridia	k_Bacteria	k_Bacteria	k	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1563	DD2_ita_i_NODE_90171_length_1497_cov_3.787795	DD2_ita_i	1497	erm(47)_1_KU612222	erm(47)	erm(47)	Macrolide, Lincosamide, Streptogramin B	98.527	824.561.403.508.772	1	611	Italy	illumina	Peptoniphilus ovalis 	Helcococcus kunzii		"k_Bacteria;n_Terrabacteria group;p_Bacillota"	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	p	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1564	DD2_ita_i_NODE_9172_length_7810_cov_7.615087	DD2_ita_i	7810	ampS_1_X80276	ampS	ampS	Beta-lactam	95.426	989.937.106.918.239	4317	5103	Italy	illumina	Aeromonas veronii 	Aeromonas veronii	Aeromonas veronii	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas veronii"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas veronii"	s	Genes: 8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1565	DD2_ita_i_NODE_95389_length_1438_cov_4.174982	DD2_ita_i	1438	cphA4_1_AY227050	cphA4	cphA like	Beta-lactam	94.909	100.130.718.954.248	250	1014	Italy	illumina	Aeromonas sobria 	Aeromonas veronii	Aeromonas veronii Hm21	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas"	g	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1566	DD2_ita_i_NODE_95481_length_1437_cov_4.177279	DD2_ita_i	1437	tet(L)_2_M29725	tet(L)	tet(L)	Tetracycline	99.619	954.248.366.013.072	1	1314	Italy	illumina	Bacillus subtilis subsp. subtilis str. 168 	Bacteria	Lactobacillales	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1567	DD2_ita_i_NODE_97175_length_1419_cov_2.977273	DD2_ita_i	1419	tetA(P)_2_L20800	tetA(P)	tetA(P)	Tetracycline	99.26	963.578.780.680.919	139	1355	Italy	illumina	Helcococcus ovis 	Bacteria	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Clostridiaceae"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales;f_Clostridiaceae"	f	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1568	DD2_ita_n_0fc933df-2f7c-4f6b-b542-af4159d319f1	DD2_ita_n	27078	aph(3'')-Ib_2_AF024602	aph(3'')-Ib	aph(3'')-Ib	Aminoglycoside	97.531	100.746.268.656.716	17888	18692	Italy	nanopore	Acinetobacter schindleri 	Gammaproteobacteria	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1569	DD2_ita_n_0fc933df-2f7c-4f6b-b542-af4159d319f1	DD2_ita_n	27078	aph(6)-Id_1_M28829	aph(6)-Id	aph(6)-Id	Aminoglycoside	96.671	100.477.897.252.091	17057	17888	Italy	nanopore	Acinetobacter schindleri 	Gammaproteobacteria	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1570	DD2_ita_n_0fc933df-2f7c-4f6b-b542-af4159d319f1	DD2_ita_n	27078	blaOXA-58_1_AY665723	blaOXA-58	blaOXA-58 like	Beta-lactam	97.294	100.830.367.734.282	13842	14685	Italy	nanopore	Acinetobacter schindleri 	Gammaproteobacteria	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1571	DD2_ita_n_0fc933df-2f7c-4f6b-b542-af4159d319f1	DD2_ita_n	27078	mph(E)_1_DQ839391	mph(E)	mph(E)	Macrolide	97.865	100.564.971.751.412	8266	9151	Italy	nanopore	Acinetobacter schindleri 	Gammaproteobacteria	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1572	DD2_ita_n_0fc933df-2f7c-4f6b-b542-af4159d319f1	DD2_ita_n	27078	msr(E)_1_FR751518	msr(E)	msr(E)	Macrolide, Streptogramin B	97.434	100.338.753.387.534	6747	8210	Italy	nanopore	Acinetobacter schindleri 	Gammaproteobacteria	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1573	DD2_ita_n_2731696a-a082-448d-9eff-2622089413ba	DD2_ita_n	27550	mph(E)_1_DQ839391	mph(E)	mph(E)	Macrolide	99.212	100.338.983.050.847	1688	2574	Italy	nanopore	Acinetobacter pullicarnis 	Acinetobacter	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1574	DD2_ita_n_2731696a-a082-448d-9eff-2622089413ba	DD2_ita_n	27550	msr(E)_1_FR751518	msr(E)	msr(E)	Macrolide, Streptogramin B	98.449	100.474.254.742.547	2636	4112	Italy	nanopore	Acinetobacter pullicarnis 	Acinetobacter	Acinetobacter	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1575	DD2_ita_n_57580456-e108-401b-beaa-0c8e3f87d52a	DD2_ita_n	11533	sul1_5_EU780013	sul1	sul1	Folate pathway antagonist	96.774	100.115.340.253.749	10282	11138	Italy	nanopore	Propioniciclava soli 	Enterobacter kobei	Enterobacter hormaechei	k_Bacteria	k_Bacteria	k	Genes: 16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1576	DD2_ita_n_c33be27e-efb9-44d7-94e7-49e33995df70	DD2_ita_n	18424	lnu(B)_2_JQ861959	lnu(B)	lnu(B)	Lincosamide	92.946	100.497.512.437.811	5159	5954	Italy	nanopore	Streptococcus ruminantium 	Lactobacillales	Streptococcus suis	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	g	Genes: 31	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1577	DD2_ita_n_c33be27e-efb9-44d7-94e7-49e33995df70	DD2_ita_n	18424	lsa(E)_1_JX560992	lsa(E)	lsa(E)	Lincosamide, Streptogramin A, Pleuromutilin	93.527	998.653.198.653.199	3639	5101	Italy	nanopore	Streptococcus ruminantium 	Lactobacillales	Streptococcus suis	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"	g	Genes: 31	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1578	DD2_ita_n_c9837e73-3a99-41ce-ac6e-abe71a410a4b	DD2_ita_n	11804	tet(O)_3_Y07780	tet(O)	tet(O)	Tetracycline	97.47	100.885.416.666.667	5565	7493	Italy	nanopore	Enterocloster bolteae 	Bacteria	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	p	Genes: 22	-	DD2_ita_n_c9837e73-3a99-41ce-ac6e-abe71a410a4b	11804	NA	19	0	no	0	0	1	0	0	0	0	0	-	-	-	-	-	dirty drain
1579	DD2_ita_n_e38972a4-9079-4026-8331-8ef5a14eae76	DD2_ita_n	18557	erm(G)_1_M15332	erm(G)	erm(G)	Macrolide, Lincosamide, Streptogramin B	94.851	100.408.163.265.306	5206	5921	Italy	nanopore	Anoxybacillus kestanbolensis 	Anoxybacillus	Anoxybacillus	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Anoxybacillus"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Anoxybacillus"	g	Genes: 33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1580	DD2_ita_n_e38972a4-9079-4026-8331-8ef5a14eae76	DD2_ita_n	18557	erm(G)_1_M15332	erm(G)	erm(G)	Macrolide, Lincosamide, Streptogramin B	98.776	100	7949	8676	Italy	nanopore	Anoxybacillus kestanbolensis 	Anoxybacillus	Anoxybacillus	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Anoxybacillus"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Anoxybacillus"	g	Genes: 33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1581	DD2_ita_n_ece68ab2-7fc4-43ce-aa8d-e107e2d02c0a	DD2_ita_n	13636	lnu(D)_1_EF452177	lnu(D)	lnu(D)	Lincosamide	81.12	973.737.373.737.374	7056	7532	Italy	nanopore	Marasmitruncus massiliensis 	Treponema	Treponema	k_Bacteria	k_Bacteria	k	Genes: 20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1582	DD2_ita_n_fcf372d3-8520-4fab-9be9-33552ebfeca5	DD2_ita_n	17933	tet(39)_1_KT346360	tet(39)	tet(39)	Tetracycline	98.043	10.017.825.311.943	6737	7854	Italy	nanopore	Acinetobacter bereziniae 	Bacteria	Gammaproteobacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1583	DD2_spa_i_NODE_10164_length_3088_cov_4.897461	DD2_spa_i	3088	mph(E)_1_DQ839391	mph(E)	mph(E)	Macrolide	100	100	221	1105	Spain	illumina	Acinetobacter 	Klebsiella pneumoniae	Pseudomonadota	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 2	-	DD2_spa_i_NODE_10164_length_3088_cov_4.897461	3088	NA	2	0.4	no	0	0	0	0	0	2	0	1	-	-	-	-	-	dirty drain
1584	DD2_spa_i_NODE_10164_length_3088_cov_4.897461	DD2_spa_i	3088	msr(E)_1_FR751518	msr(E)	msr(E)	Macrolide, Streptogramin B	100	100	1161	2636	Spain	illumina	Acinetobacter 	Klebsiella pneumoniae	Pseudomonadota	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria"	c	Genes: 2	-	DD2_spa_i_NODE_10164_length_3088_cov_4.897461	3088	NA	2	0.4	no	0	0	0	0	0	2	0	1	-	-	-	-	-	dirty drain
1585	DD2_spa_i_NODE_102666_length_812_cov_10.367239	DD2_spa_i	812	erm(Q)_1_L22689	erm(Q)	erm(Q)	Macrolide, Lincosamide, Streptogramin B	99.871	100	26	799	Spain	illumina	Clostridiaceae 	Bacillota	Eubacteriales	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	"k_Bacteria;n_Terrabacteria group;p_Bacillota"	p	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1586	DD2_spa_i_NODE_11609_length_2857_cov_67.825125	DD2_spa_i	2857	blaOXA-211_1_JN861779	blaOXA-211	blaOXA-211 like	Beta-lactam	97.939	100	1469	2293	Spain	illumina	Acinetobacter johnsonii ANC 3681 	Acinetobacter johnsonii	Acinetobacter johnsonii	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1587	DD2_spa_i_NODE_12_length_150322_cov_13.917234	DD2_spa_i	150322	tet(V)_1_AF030344	tet(V)	tet(V)	Tetracycline	80.153	931.746.031.746.032	23958	25123	Spain	illumina	Mycolicibacterium hodleri 	Mycolicibacterium hodleri	Mycolicibacterium arabiense	"k_Bacteria;n_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae"	"k_Bacteria;n_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae"	f	Genes: 150	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1588	DD2_spa_i_NODE_120949_length_741_cov_148.663265	DD2_spa_i	741	erm(B)_26_AF080450	erm(B)	erm(B)	Macrolide, Lincosamide, Streptogramin B	100	976.095.617.529.881	7	741	Spain	illumina	Bacillota 	Lactobacillales	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1589	DD2_spa_i_NODE_13980_length_2567_cov_18.896895	DD2_spa_i	2567	poxtA_1_MF095097	poxtA	poxtA	Amphenicol, Oxazolidinone, Tetracycline	100	100	34	1662	Spain	illumina	Bacillota 	Bacilli	Bacilli	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus hirae"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus hirae"	s	Genes: 2	-	DD2_spa_i_NODE_13980_length_2567_cov_18.896895	2567	NA	1	0.2	no	0	0	0	0	0	1	0	1	-	-	-	-	-	dirty drain
1590	DD2_spa_i_NODE_14153_length_2549_cov_46.836407	DD2_spa_i	2549	lsa(E)_1_JX560992	lsa(E)	lsa(E)	Lincosamide, Streptogramin A, Pleuromutilin	100	100	986	2470	Spain	illumina	Bacillota 	Bacteria	Bacillota	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Bacilli"	c	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1591	DD2_spa_i_NODE_14263_length_2536_cov_5.629585	DD2_spa_i	2536	floR_1_AF071555	floR	floR	Amphenicol	88.251	903.703.703.703.704	1	1098	Spain	illumina	Aquamicrobium aerolatum DSM 21857 	Bacteria	root	"k_Bacteria;p_Pseudomonadota"	"k_Bacteria;p_Pseudomonadota"	p	Genes: 4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1592	DD2_spa_i_NODE_14566_length_2505_cov_9.360408	DD2_spa_i	2505	cmx_1_U85507	cmx	cmx	Amphenicol	99.915	100	1047	2222	Spain	illumina	Corynebacterium freneyi 	Bacteria	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1593	DD2_spa_i_NODE_14734_length_2489_cov_3.346343	DD2_spa_i	2489	tet(Z)_1_AF121000	tet(Z)	tet(Z)	Tetracycline	99.307	100	163	1317	Spain	illumina	Corynebacterium faecale 	Corynebacterium glutamicum	Cellulosimicrobium cellulans	"k_Bacteria;n_Terrabacteria group;p_Actinomycetota;c_Actinomycetes"	"k_Bacteria;n_Terrabacteria group;p_Actinomycetota;c_Actinomycetes"	c	Genes: 3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1594	DD2_spa_i_NODE_151087_length_656_cov_104.911814	DD2_spa_i	656	lnu(C)_1_AY928180	lnu(C)	lnu(C)	Lincosamide	98.99	100	3	497	Spain	illumina	Bacteria 	Victivallis vadensis	Bacteria	k_Bacteria	k_Bacteria	k	Genes: 1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1595	DD2_spa_i_NODE_15748_length_2395_cov_9.677350	DD2_spa_i	2395	lnu(P)_1_FJ589781	lnu(P)	lnu(P)	Lincosamide	100	100	538	1038	Spain	illumina	Sarcina ventriculi 	Bacteria	Bacteria	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales"	"k_Bacteria;n_Terrabacteria group;p_Bacillota;c_Clostridia;o_Eubacteriales"	o	Genes: 3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	dirty drain
1596	DD2_spa_i_NODE_16961_length_2292_cov_2.642825	DD2_spa_i	2292	tet(A)_6_AF534183	tet(A)	tet(A)	Tetracycline	99.92	978.039.215.686.274	94	1340	Spain	illumina	Pseudomonadota 	Bacteria	Pseudomonadota	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae"	f	Genes: 3	-	DD2_spa_i_NODE_16961_length_2292_cov_2.642825	2292	NA	2	66	no	0	0	0	0	0	1	0	1	-	-	-	-	-	dirty drain
1597	DD2_spa_i_NODE_17872_length_2220_cov_8.741339	DD2_spa_i	2220	tet(39)_1_KT346360	tet(39)	tet(39)	Tetracycline	100	100	217	1338	Spain	illumina	Acinetobacter guerrae 	Acinetobacter gerneri DSM 14967 = CIP 107464 = MTCC 9824	Gammaproteobacteria	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	"k_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Moraxellales;f_Moraxellaceae;g_Acinetobacter"	g	Genes: 2	-	DD2_spa_i_NODE_17872_length_2220_cov_8.741339	2220	NA	2	5.1	no	0	0	0	0	0	1	0	1	-	-	-	-	-	dirty drain
